상권_코드,n_images,hc_h_mean,hc_h_std,hc_s_mean,hc_s_std,hc_v_mean,hc_v_std,hc_colorful,hc_edge_mean,hc_edge_std,hc_edge_density,hc_glcm_contrast,hc_glcm_dissimilarity,hc_glcm_homogeneity,hc_glcm_energy,hc_glcm_correlation,hc_glcm_ASM,hc_gabor_0,hc_gabor_45,hc_gabor_90,hc_gabor_135,hc_entropy
3111031,20,0.3429963608123023,0.2268214265540341,0.1635966935204636,0.1449954182172118,0.494154842601103,0.2246577245661973,0.087592553687538,0.0670419662442023,0.0836082716786565,0.2185562133789062,14.407613410757506,2.08258360341332,0.5291480854613708,0.104687886496589,0.8521294415717418,0.011652014587317,0.0093514009865946,0.0054858669695696,0.0107988368275265,0.005577891850989,14.732285201096545
3111044,20,0.322878646929769,0.2401213775071208,0.2088417524074433,0.1706863684016192,0.444271952311198,0.174545007660805,0.1138584740104023,0.0596831358041705,0.0705645503188313,0.1902915954589843,10.878431888069006,1.8665370870323976,0.53357054336582,0.1144889228462729,0.8107842786586126,0.0136394561322573,0.0085130346796544,0.0051664639703094,0.0099181728454396,0.0050860470658125,14.901628304246673
3110369,20,0.3615689166450113,0.2629990926034434,0.1663680444641849,0.1449909626021258,0.4620088734346278,0.1914989926605787,0.0921647693654398,0.0612775106511488,0.0756120091021874,0.1994491577148437,12.190546821289974,1.8974931176162504,0.5496913166699373,0.1140303809100888,0.8301288192580596,0.0138593552300419,0.0086466207701697,0.0050807492899754,0.010470077308284,0.0050930398810876,14.658953403864505
3110373,20,0.3672688588533604,0.2495756873800625,0.1577073331407359,0.1416348710050596,0.4574585050695082,0.1911220822115835,0.0871276294416047,0.0626239710141406,0.0755908883747482,0.2051254272460937,12.31757082856081,1.9464034298625124,0.5364105749355759,0.1170328305563,0.8238038518866844,0.0145985706787692,0.008844869690478,0.0054510327367698,0.0104727365456249,0.0054064078103344,14.566926436735637
3110375,20,0.3343370921359153,0.2620294605662435,0.1781902317936251,0.1500409054386146,0.4549439074946385,0.1836174090515083,0.0939018125097829,0.0576775263490093,0.0694453294429322,0.1785110473632812,10.468684864937847,1.79770289057049,0.5463074077579129,0.1151771239905287,0.8320158685343229,0.0138965168478779,0.0082898551676486,0.0048316087558069,0.0103592595596561,0.0048547218021865,14.724191802258446
3110376,20,0.3559770435215657,0.2422375687651385,0.1805210213584261,0.1522247723346529,0.4666608443914675,0.1800809853641979,0.1028354575921991,0.0630418455159416,0.0768338801426256,0.211700439453125,12.546305562600818,1.9564887827907795,0.5435749691742562,0.1255986779263717,0.7869381486384721,0.0168055589246346,0.0089093326596427,0.0052976076377831,0.0110683920977339,0.0051557719827729,14.642491953153382
3110388,20,0.3209829208597412,0.2443889695047808,0.149050759739097,0.1309444267470846,0.4537875575645297,0.1632178019586622,0.0817005075922699,0.0552361087003089,0.0654231441384371,0.1694389343261718,9.557032989330876,1.731185035995757,0.5496687602652985,0.129188029157746,0.8088644064012203,0.0174157429028097,0.008037229286829,0.004670478515842,0.0094511634024565,0.0048379670882228,14.39149024434855
3110390,20,0.3496189948503025,0.2378095021920719,0.1521276731146986,0.1388600669557183,0.446967893114277,0.1737231789438617,0.0838494609612033,0.0548713087869276,0.0677790433411996,0.1744049072265625,9.67324145947777,1.7010585055945495,0.5674134704503938,0.13040664682057,0.8313926221852878,0.0178840286335093,0.0075343937805408,0.0046432518086038,0.0097466203759903,0.0045601880965299,14.24337683262776
3110396,20,0.3717065698126961,0.2618960560950766,0.1795637707666876,0.1579719675460093,0.440822281182981,0.175245350195357,0.1053301818850491,0.0630873867855741,0.0736930810134248,0.208197021484375,12.012574286018816,1.948896936239891,0.5316441561787217,0.1121462394999281,0.7881230298211019,0.0133698415603779,0.0088140204705113,0.0051173933556528,0.0113534871127166,0.0049946489330858,14.8312714194572
3110980,20,0.3538546166184194,0.2265632556653165,0.1555327825782592,0.1415224695208779,0.4678221579159007,0.2054841541160751,0.0796968424150612,0.0594967394461579,0.0762034175614562,0.1898155212402343,11.796927710050047,1.844519885633392,0.5573196483174483,0.1155536196762347,0.8576084756914935,0.0138548484888887,0.008290443730158,0.0051415141385532,0.0096727592769668,0.0049142586224906,14.501169829546315
3110399,20,0.373979555588634,0.2349926223987159,0.1580437475966769,0.1459242975043903,0.4522407681334252,0.1655119011246873,0.0917728644026319,0.0558110556809811,0.0673566017524556,0.1814590454101562,9.755852489468428,1.7443041806570545,0.5571065462306024,0.129523460073371,0.8092523798097566,0.0182301113341392,0.00820976315623,0.0047746167339608,0.0096111064202155,0.0045762275886792,14.33035752183542
3110405,20,0.3666430101566349,0.2447301342246595,0.1655260120722932,0.1518695359327148,0.4520255474015778,0.1719604528009399,0.099245156140631,0.0617914918104278,0.0725224513296281,0.2088981628417968,11.37246480791112,1.9073682498440685,0.5374166890082239,0.119554048636608,0.7916903483063827,0.0148527065192353,0.008851451961474,0.00514616952263,0.0107841419542869,0.0050559852529226,14.711531390754615
3110406,20,0.3670420037923307,0.2428330872563571,0.1483854449577463,0.1383159543869276,0.4749272335276884,0.1796663924035731,0.0876327735101257,0.0532689463805859,0.0676852614433961,0.1684318542480468,9.709322607503111,1.6615848339218384,0.5827962862444966,0.1429479510629717,0.838015926175131,0.02189202187574,0.0074248195272047,0.0046797578243904,0.0094816836041424,0.0045944610044683,14.129298144792932
3120095,20,0.3395989937921962,0.2551054613012259,0.1904533115127485,0.1768432411070022,0.4425431883568858,0.1789651573807312,0.097524289645782,0.0647436566967165,0.0770891314028525,0.2208030700683593,12.998463036354677,2.003312385258051,0.5370248373510114,0.1185381597625292,0.789387247490456,0.0148309670998839,0.0092928450279054,0.0058219219771255,0.0107938894136259,0.0057826292329773,14.604760050931027
3110243,20,0.3693074996517526,0.2487218806685217,0.1790093169146265,0.1569444711135992,0.4398186956667432,0.1711103677612482,0.1048000228285542,0.0594409716312762,0.0714136669976602,0.1944602966308593,10.827969922915136,1.839159031321256,0.5453610635078053,0.1198003648906817,0.7950347417686883,0.0147581980638193,0.0085952973428575,0.0048186746216947,0.0101626458057563,0.0048282204813048,14.669006387594797
3110247,20,0.3738557767647459,0.2414972732515214,0.1352484115628187,0.1307945972417796,0.4620496562882965,0.1812963536044236,0.0804121848877756,0.0590087225212282,0.0734081035234779,0.1910789489746093,11.177786016657096,1.8170516286494105,0.5584700536823712,0.1179269153887409,0.8251424418369477,0.014709321260786,0.0080476566169829,0.0046922570679761,0.0103034879518474,0.0045035171971465,14.323042228713982
