상권_코드,상권_코드_명,상권_구분_코드_명,상권_유형_더미,자치구_코드,자치구_코드_명,면적_km2,log_sales,log_sales_total,유동인구,직장인구,점포_수,개업률,폐업률,경쟁_집중도,식음료_비율
3110370,도봉세무서,골목상권,0,11305,강북구,0.108984,16.413507695640384,21.2848589397047,2068553.25,259.0,130.5,3.0653,2.6835750000000003,1.0516252390057361,0.24665391969407266
3110371,삼양입구사거리,골목상권,0,11305,강북구,0.062809,17.080528313436712,21.947778085116163,1071082.0,114.0,130.0,6.3222499999999995,4.7997250000000005,1.0575815738963532,0.39923224568138194
3110372,강북중학교,골목상권,0,11305,강북구,0.082483,16.737320960357625,21.4332143688706,1079359.25,152.0,109.5,2.7357750000000003,2.74405,1.0797266514806378,0.275626423690205
3110373,수유역 2번,골목상권,0,11305,강북구,0.084732,15.900955393857195,20.917857575350137,1479707.0,188.0,151.0,4.285125,2.34475,1.059504132231405,0.22148760330578512
3110374,송중초등학교,골목상권,0,11305,강북구,0.204374,16.454419448492686,21.85706111074788,2555916.25,316.0,222.0,5.19235,3.4887499999999996,1.1034870641169854,0.1597300337457818
3110375,서울북부고용노동지청,골목상권,0,11305,강북구,0.058262,15.84021025292659,20.006725076630573,506203.0,164.0,64.5,2.3084499999999997,2.3385,1.0733590733590734,0.3088803088803089
3110376,수송초등학교,골목상권,0,11305,강북구,0.208928,16.410096026521504,22.102973582656784,3528150.75,258.0,296.75,5.1425,3.7052,1.0774410774410774,0.27441077441077444
3110378,송중동주민센터,골목상권,0,11305,강북구,0.053154,15.908356614131657,20.454212508954786,743244.25,71.0,94.25,6.098425,5.05675,1.0767195767195767,0.17989417989417988
3110387,쌍문초등학교,골목상권,0,11320,도봉구,0.143845,16.13360679956128,21.186575149738417,1442404.0,258.0,156.5,3.182975,3.5212499999999998,1.0813397129186604,0.2025518341307815
3110388,도봉우체국,골목상권,0,11320,도봉구,0.055371,16.372707024134577,20.54321817100798,662349.25,108.0,64.75,1.929075,1.9351,1.1192307692307693,0.18846153846153846
3110390,방학초등학교,골목상권,0,11320,도봉구,0.061821,16.80191286261251,21.84687320343901,881397.25,682.0,155.25,6.9107,5.6368,1.094855305466238,0.22186495176848875
3110394,방학중학교,골목상권,0,11320,도봉구,0.157817,16.42776383785025,21.83710313551537,1220404.5,262.0,223.5,5.594225,5.051375,1.064804469273743,0.24804469273743016
3110395,신한은행 방학동지점,골목상권,0,11320,도봉구,0.052472,16.052046644046623,20.770445746407276,334279.0,301.0,112.0,2.663275,2.68505,1.0066815144766148,0.30957683741648107
3110396,쌍문역1번(쌍리단길),골목상권,0,11320,도봉구,0.052971,18.032619441870732,23.18723449680877,1114238.0,431.0,173.25,3.8939999999999997,2.8823,1.1354466858789625,0.2665706051873199
3110397,도봉산입구,골목상권,0,11320,도봉구,0.542024,17.72254440797837,23.6244090740203,1567632.25,562.0,365.75,2.937475,1.8444,1.110655737704918,0.2814207650273224
3110398,쌍문2동우체국,골목상권,0,11320,도봉구,0.102318,17.454746439575995,22.697784696424428,821317.5,491.0,189.25,3.03905,3.04325,1.1319261213720317,0.22691292875989447
3110399,창2동주민센터,골목상권,0,11320,도봉구,0.161205,16.647331733885764,22.06225454712463,1523998.75,833.0,224.75,3.9966749999999998,3.452825,1.0744444444444445,0.20222222222222222
3110400,도봉구보건소,골목상권,0,11320,도봉구,0.123299,16.75850553425778,22.269881371820986,1425885.5,375.0,247.5,4.6464,3.4308750000000003,1.0645812310797174,0.2401614530776993
3110403,방학1동주민센터,골목상권,0,11320,도봉구,0.153054,16.26668831377017,22.04508447346366,1840841.5,791.0,323.25,5.257725,4.249275,1.0757341576506956,0.28979907264296756
3110404,신창초등학교,골목상권,0,11320,도봉구,0.297142,16.716773977286255,22.668708397312614,4045921.75,482.0,384.5,3.699825,2.9890749999999997,1.0571799870045484,0.26120857699805067
3110405,방학역 1번,골목상권,0,11320,도봉구,0.185625,16.85374151770516,22.755549522250263,1698020.25,820.0,365.75,5.053375,3.826475,1.075136612021858,0.2978142076502732
3110406,도봉산역 1번,골목상권,0,11320,도봉구,0.247532,17.536679087281833,22.39644662696667,272771.0,354.0,129.0,4.4563,4.082075,1.0754352030947776,0.5957446808510638
3110407,도봉역 2번,골목상권,0,11320,도봉구,0.45434,16.66004121542585,22.41176340152162,909194.25,625.0,314.75,3.569025,3.582575,1.076984126984127,0.30238095238095236
3110408,가인초등학교,골목상권,0,11320,도봉구,0.053197,16.626619582022954,21.20598511629648,406310.0,1048.0,97.5,4.843725,2.516725,1.132992327365729,0.18414322250639387
3110409,창동역 2번,골목상권,0,11320,도봉구,0.077642,16.28046265274962,21.704284399785372,985984.0,1005.0,226.75,4.732475,4.078525,1.1090308370044053,0.22797356828193832
3110410,방학역 2번,골목상권,0,11320,도봉구,0.130951,16.860054439327488,22.323765923391885,568050.0,1109.0,236.0,5.4075500000000005,3.3954,1.1936507936507936,0.328042328042328
3110411,도봉역 3번,골목상권,0,11320,도봉구,0.090321,15.704736471783056,20.54090722479259,476122.0,270.0,126.0,3.178425,2.9976249999999998,1.0257425742574258,0.28316831683168314
3110413,누원고등학교,골목상권,0,11320,도봉구,0.074353,16.086508827723506,19.98761321712413,125396.5,192.0,49.5,8.4844,4.4542,1.085427135678392,0.20603015075376885
3110415,수락산역 4번,골목상권,0,11350,노원구,0.197508,17.23878184402313,23.28850831350329,1732419.75,1848.0,424.0,3.9494249999999997,3.7141,1.1154979375368297,0.20329994107248084
3110416,노원초등학교,골목상권,0,11350,노원구,0.092687,17.428560588090257,22.55689680115201,801511.5,845.0,168.75,4.0026,3.2723750000000003,1.0976331360946745,0.22781065088757396
3110419,수락산디자인거리,골목상권,0,11350,노원구,0.125994,16.962425505713366,22.68355288326908,1293792.0,1006.0,305.25,4.0135000000000005,3.6869750000000003,1.1579378068739772,0.3878887070376432
3110420,광운대역 1번,골목상권,0,11350,노원구,0.050431,16.466090200437463,21.461433264005706,620947.75,290.0,147.75,5.557575,5.432825,1.2060810810810811,0.3783783783783784
3110421,석계역 1번,골목상권,0,11350,노원구,0.069794,17.34002558271075,22.658103315836332,733815.5,472.0,204.0,3.55065,2.8268,1.1627906976744187,0.3488372093023256
3110423,석계역 2번,골목상권,0,11350,노원구,0.058165,16.330219705332098,21.22983523632376,502604.75,375.0,134.25,3.162525,3.184525,1.0855018587360594,0.30855018587360594
3110424,상계초등학교,골목상권,0,11350,노원구,0.075911,17.44331486049009,22.707189606789342,2392282.25,184.0,193.25,5.956525,4.2802500000000006,1.1149870801033592,0.3178294573643411
3110425,계상초등학교,골목상권,0,11350,노원구,0.104277,16.0414935332966,21.46181877567555,1080644.5,292.0,226.0,3.6526,2.3489999999999998,1.0607734806629834,0.261878453038674
3110426,상계2동주민센터,골목상권,0,11350,노원구,0.130017,15.722142429598774,21.084361804706578,1593658.0,229.0,213.25,7.145375,4.1137,1.076112412177986,0.31381733021077285
3110428,상계5동주민센터,골목상권,0,11350,노원구,0.217725,15.929361665234332,21.904375566849758,3603803.75,573.0,393.5,5.198925,3.539225,1.0393650793650793,0.20507936507936508
3110429,공릉동 국수거리,골목상권,0,11350,노원구,0.160554,16.871305266850342,22.857642515714197,2138699.75,1931.0,398.0,3.94605,2.946975,1.059008160703076,0.26490897677338354
3110431,상계역,골목상권,0,11350,노원구,0.055707,17.440217189902626,23.26620200381262,524037.75,612.0,339.0,4.863025,4.1227,1.126750184229919,0.42299189388356667
3110432,대진고등학교,골목상권,0,11350,노원구,0.069099,16.50601149416879,21.19733826582053,438323.5,413.0,109.0,4.587400000000001,3.672025,1.1189931350114417,0.3890160183066362
3110433,공릉역 2번,골목상권,0,11350,노원구,0.095309,14.561315281133393,19.64545356365735,1469391.0,389.0,161.5,6.519275,3.1148249999999997,1.071097372488408,0.2921174652241113
3110437,당고개역 2번,골목상권,0,11350,노원구,0.083701,15.052292886804043,19.959316967686473,1651028.25,310.0,135.25,3.137825,3.1761,1.0461254612546125,0.3634686346863469
3110438,경춘선숲길 우측,골목상권,0,11350,노원구,0.100071,17.429653376441898,22.991190419876325,1699297.75,522.0,260.25,6.4129249999999995,5.7658,1.220729366602687,0.31669865642994244
3110439,당고개역 5번,골목상권,0,11350,노원구,0.099026,16.23419085240047,21.029964233751098,847530.75,194.0,121.0,2.8892,2.6877,1.0556701030927835,0.30103092783505153
3110441,영신여고,골목상권,0,11350,노원구,0.054737,16.993347518397357,22.08221617988046,1235093.75,229.0,162.25,3.3560250000000003,4.0052,1.093846153846154,0.25846153846153846
3110444,수색성당,골목상권,0,11380,은평구,0.073705,14.254932913295438,17.086412541824778,146895.5,283.0,17.0,2.777775,1.3889,1.1304347826086956,0.17391304347826086
3110446,내를건너서숲으로도서관,골목상권,0,11380,은평구,0.059764,14.643547832998124,18.977199953180587,438691.75,276.0,76.25,2.94035,2.312825,1.0686274509803921,0.21895424836601307
3110448,상신초등학교입구,골목상권,0,11380,은평구,0.061765,17.09464533132894,21.265097338871485,592592.0,217.0,64.75,4.225475,3.48595,1.0576923076923077,0.15
3110449,증산역 3번,골목상권,0,11380,은평구,0.154127,16.60169548587199,21.77496413255695,1045356.5,903.0,176.5,3.4086749999999997,2.2689500000000002,1.1103253182461104,0.24893917963224893
3110451,증산역 4번,골목상권,0,11380,은평구,0.178167,16.372149160398656,21.793724458164668,1047789.5,678.0,226.25,2.978425,3.880025,1.0562913907284768,0.24944812362030905
3110452,새절역 3번,골목상권,0,11380,은평구,0.11269,16.23115594429725,21.28418634614848,1136769.0,641.0,156.5,4.148475,4.3159,1.1339712918660287,0.19936204146730463
3110453,신사1동주민센터,골목상권,0,11380,은평구,0.209465,16.016279527335428,21.617347131023678,1567324.75,716.0,270.75,3.870525,2.8627000000000002,1.0535055350553506,0.1669741697416974
3110454,선정중학교,골목상권,0,11380,은평구,0.117225,16.267116547767635,21.01852355793261,968605.0,293.0,115.75,3.8907249999999998,2.59195,1.0775862068965518,0.1853448275862069
3110455,역촌노인복지관,골목상권,0,11380,은평구,0.155405,16.184990190220645,21.722149322245947,1234911.0,526.0,254.0,4.706875,3.546675,1.0825958702064897,0.19174041297935104
3110456,구산보건지소,골목상권,0,11380,은평구,0.170875,16.80587645529366,22.396538331462622,1538460.25,517.0,268.0,4.474775,2.6332250000000004,1.070829450139795,0.18359739049394222
3110457,예일여고,골목상권,0,11380,은평구,0.093412,15.562357035430994,20.30060505058835,465684.25,768.0,114.25,2.59635,1.9647000000000001,1.0895196506550218,0.1572052401746725
3110458,선일여고,골목상권,0,11380,은평구,0.118649,16.260707526464,21.57634032927647,1341724.0,269.0,203.5,5.032025,4.79415,1.098159509202454,0.1361963190184049
3110459,응암역 2번,골목상권,0,11380,은평구,0.10466,15.961020675051444,21.352318113763868,1192065.25,877.0,219.5,4.109575,2.6242,1.0853242320819112,0.1626848691695108
3110460,구산역 4번,골목상권,0,11380,은평구,0.149102,17.00521380955011,22.68083269049024,1432457.75,962.0,291.75,4.807675,2.742575,1.082191780821918,0.23544520547945205
3110463,응암3동주민센터,골목상권,0,11380,은평구,0.053976,17.438718261975556,21.986861709408267,557517.0,151.0,94.5,4.200275,2.38355,1.1002638522427441,0.2612137203166227
3110464,연신내역 5번,골목상권,0,11380,은평구,0.099182,16.769555234640986,21.896232170875997,555118.5,422.0,168.5,5.9287,5.0619,1.1066666666666667,0.28444444444444444
3110465,연신내역 7번,골목상권,0,11380,은평구,0.072295,16.892048576808612,22.173858549470488,1669481.25,387.0,196.75,4.935225,4.3336749999999995,1.101522842639594,0.3401015228426396
3110466,구산역 2번,골목상권,0,11380,은평구,0.102377,15.611853720942047,20.407592587578804,1145260.75,233.0,121.0,3.3027499999999996,2.6948499999999997,1.092783505154639,0.31752577319587627
3110468,응암역 3번,골목상권,0,11380,은평구,0.243033,16.008931902774712,21.992210603901995,2902774.5,996.0,396.75,3.4621,2.8352,1.059823677581864,0.22103274559193956
3110469,응암정보도서관,골목상권,0,11380,은평구,0.197026,16.789413078061955,22.836189291609415,2483357.0,704.0,422.75,3.8440000000000003,3.133525,1.070921985815603,0.20153664302600474
3110471,응암동우체국,골목상권,0,11380,은평구,0.123744,16.06913729027748,21.304004091028297,1442388.0,358.0,187.75,3.7235,1.9962250000000001,1.0518617021276595,0.24468085106382978
3110472,연신내역 4번,골목상권,0,11380,은평구,0.134157,16.66585417247585,22.219777063114737,1188046.5,218.0,258.25,3.19395,2.61255,1.0783365570599612,0.2746615087040619
3110473,구산역 1번,골목상권,0,11380,은평구,0.18558,16.386087742814357,21.970469560574713,1750910.75,222.0,266.25,5.067675,4.04035,1.1060037523452158,0.19136960600375236
3110474,세명컴퓨터고등학교,골목상권,0,11380,은평구,0.125765,16.508283646937336,21.01312256813064,1057370.25,247.0,90.5,4.949175,2.472075,1.1267217630853994,0.10192837465564739
3110477,은평세무서,골목상권,0,11380,은평구,0.101732,17.757016663035387,22.95269753971202,426489.0,772.0,180.5,3.6053,2.77955,1.037344398340249,0.30428769017980634
3110478,응암1동주민센터,골목상권,0,11380,은평구,0.061196,16.853891089480346,21.632837942742277,691465.75,230.0,119.0,4.42575,2.740825,1.0754716981132075,0.19077568134171907
3110479,연신내역 2번,골목상권,0,11380,은평구,0.102295,16.934353864675142,22.103357083895744,973892.75,447.0,175.75,3.4063499999999998,3.268225,1.0525568181818181,0.21022727272727273
3110480,연신내역 3번,골목상권,0,11380,은평구,0.077808,15.604667963103775,20.053030256531358,541168.5,158.0,85.5,2.03205,2.9249,1.055393586005831,0.13994169096209913
3110481,불광역 7번,골목상권,0,11380,은평구,0.088375,16.740334705522976,22.099119547533157,1576335.5,548.0,212.5,3.989,3.302225,1.0740305522914217,0.2256169212690952
3110483,연천초등학교,골목상권,0,11380,은평구,0.067748,15.569660447317649,19.419694671145223,599225.75,107.0,47.0,4.76555,3.701725,1.2380952380952381,0.1746031746031746
3110484,역촌역 3번,골목상권,0,11380,은평구,0.191591,16.49177074005615,21.396922378515626,1989915.75,485.0,135.0,4.4330750000000005,2.96635,1.1293900184842884,0.14417744916820702
3110485,연신내우체국,골목상권,0,11380,은평구,0.103329,14.831645252063367,19.60002134195382,665352.75,258.0,117.75,4.429,3.173725,1.0741525423728813,0.2457627118644068
3110486,은평구청,골목상권,0,11380,은평구,0.063348,17.013912366889823,22.12572931964789,448878.0,1046.0,166.0,3.73765,3.175275,1.1097744360902255,0.33533834586466166
3110488,우리은행응암동지점,골목상권,0,11380,은평구,0.09349,16.51131655976417,21.508426338929105,422513.0,373.0,148.0,3.516275,3.7124,1.1011804384485666,0.14502529510961215
3110492,하나고등학교,골목상권,0,11380,은평구,0.133323,15.99856917465289,18.9864286730907,35999.25,186.0,20.0,10.3399,0.0,1.0740740740740742,0.35802469135802467
3110495,북가좌2동주민센터,골목상권,0,11410,서대문구,0.183812,17.274590050348408,22.597440895720503,1519892.75,425.0,205.0,3.7571000000000003,2.81815,1.0816077953714982,0.2496954933008526
3110496,모래내우체국,골목상권,0,11410,서대문구,0.069544,16.85875122822333,22.23504094736687,837582.75,476.0,216.25,4.5074000000000005,3.1314249999999997,1.1327944572748267,0.18013856812933027
3110498,증산역 1번,골목상권,0,11410,서대문구,0.115165,16.702546395574114,21.25881819076573,1788912.5,274.0,95.25,7.8251,5.27125,1.0968586387434556,0.36910994764397903
3110499,연가초등학교,골목상권,0,11410,서대문구,0.122136,16.00438738836157,20.848465106704026,1947591.5,280.0,127.0,3.134675,3.746,1.0864440078585462,0.16699410609037327
3110502,남가좌파출소,골목상권,0,11410,서대문구,0.125757,16.944754955403695,22.524396526698453,1520641.5,399.0,265.0,3.763675,2.456025,1.0669180018850142,0.26013195098963243
3110508,서연중학교,골목상권,0,11410,서대문구,0.171649,15.646183510268486,20.381980882162217,696919.75,512.0,114.0,5.263275,2.663975,1.0328227571115973,0.26695842450765866
3110511,연희초등학교,골목상권,0,11410,서대문구,0.200962,16.323312696355316,21.08095434884775,909112.75,916.0,116.5,3.64915,1.4779,1.164882226980728,0.21413276231263384
3110512,연희지하차도,골목상권,0,11410,서대문구,0.112524,14.569541642751247,18.959791771285694,1003932.75,399.0,80.75,5.49745,2.443075,1.0462962962962963,0.16049382716049382
3110513,연희파출소,골목상권,0,11410,서대문구,0.08107,16.237210902972,20.824272513467967,343922.75,1617.0,98.25,3.23825,2.8087,1.0736040609137056,0.29949238578680204
3110514,서대문우체국,골목상권,0,11410,서대문구,0.091935,15.177896030188306,19.0641444101632,733061.25,56.0,48.75,6.1488499999999995,2.59615,1.183673469387755,0.2857142857142857
3110515,홍은중학교,골목상권,0,11410,서대문구,0.064938,15.998018761117809,19.692914959068084,302013.5,168.0,40.25,2.48475,1.25,1.0679012345679013,0.09876543209876543
3110517,서대문소방서,골목상권,0,11410,서대문구,0.063408,16.42559051743353,20.85933042455371,272354.25,686.0,84.25,2.9551749999999997,1.778875,1.0739644970414202,0.28106508875739644
3110519,서대문구보건소별관,골목상권,0,11410,서대문구,0.115619,16.179818886209915,20.833710674544335,790994.75,559.0,105.0,1.895925,1.18375,1.0546318289786223,0.26365795724465557
3110520,경의중앙 신촌역,골목상권,0,11410,서대문구,0.060585,17.468808303402025,22.100689892711998,757328.0,54.0,102.75,5.0984,2.9029,1.1480582524271845,0.36650485436893204
3110526,봉원사,골목상권,0,11410,서대문구,0.112347,15.910575605900759,19.42156349872698,161207.25,41.0,33.5,2.20715,0.0,1.1111111111111112,0.362962962962963
3110527,홍제역 2번,골목상권,0,11410,서대문구,0.106073,15.512662717039506,19.943372166073765,333856.0,209.0,84.0,3.855525,3.884075,1.1097922848664687,0.258160237388724
3110529,홍제3동주민센터,골목상권,0,11410,서대문구,0.113498,16.303768848819082,21.568929924566973,1246667.5,206.0,193.5,3.603975,3.5000999999999998,1.103225806451613,0.26838709677419353
3110532,아현역 2번,골목상권,0,11410,서대문구,0.061152,17.298741277840854,22.229526845834492,789875.0,523.0,138.5,2.3358,2.5316,1.0594594594594595,0.21981981981981982
3110540,망원나들목체육관,골목상권,0,11440,마포구,0.061616,14.541050040736625,18.6841212912961,697683.5,93.0,63.0,3.96905,4.7691,1.0909090909090908,0.21739130434782608
3110541,동교초등학교,골목상권,0,11440,마포구,0.101027,16.66577223262564,22.185990086204225,1186359.25,1016.0,249.75,5.1145499999999995,2.6967499999999998,1.083,0.23
3110542,마포구청역 7번,골목상권,0,11440,마포구,0.123656,15.99620740271854,21.520606821651775,2025779.75,1837.0,250.75,2.386725,1.6969500000000002,1.0766932270916334,0.2290836653386454
3110544,망리단길,골목상권,0,11440,마포구,0.311648,16.60979854223589,23.280546196132242,4594426.0,1376.0,789.25,4.93355,2.975275,1.051614946168461,0.36003799873337555
3110545,마포구청역 1번,골목상권,0,11440,마포구,0.087346,17.444312682973166,22.71079204365151,491752.0,871.0,193.75,5.4094750000000005,3.080625,1.175257731958763,0.1958762886597938
3110546,양화대교북단,골목상권,0,11440,마포구,0.10244,14.553174645803018,18.76483506642326,737239.75,285.0,67.5,3.3057499999999997,1.1263750000000001,1.070110701107011,0.12546125461254612
3110547,KB국민은행 망원동지점,골목상권,0,11440,마포구,0.072666,16.57272115365559,22.05746206345428,854790.75,1173.0,241.0,4.248425,3.2157,1.0766839378238342,0.2787564766839378
3110548,마포구청역 4번,골목상권,0,11440,마포구,0.113289,16.79925437738944,21.791324607751953,1335371.0,698.0,147.25,3.2271,1.5342,1.0677966101694916,0.188135593220339
3110549,새터산,골목상권,0,11440,마포구,0.101078,16.76226137366011,21.423330729758003,1116154.25,109.0,105.75,2.1338749999999997,1.1815,1.0660377358490567,0.1792452830188679
3110550,합정역 8번,골목상권,0,11440,마포구,0.173803,16.782355594056444,22.738699455805033,1939695.25,1226.0,386.25,4.468225,2.982925,1.0808538163001293,0.3926261319534282
3110551,성서초등학교,골목상권,0,11440,마포구,0.102638,16.381900615973226,21.567784851607165,1204218.5,421.0,178.75,4.893325,3.2245749999999997,1.0656424581005586,0.20949720670391062
3110552,성미산체육관,골목상권,0,11440,마포구,0.09794,17.435619631698277,22.197664730170764,906267.5,1128.0,117.0,3.425075,2.806125,1.1066098081023454,0.24520255863539445
3110553,가좌역 2번,골목상권,0,11440,마포구,0.083965,15.42207694555533,20.442460820270753,689372.75,152.0,151.5,3.6285250000000002,2.648975,1.0560131795716639,0.24217462932454695
3110554,망원역 1번,골목상권,0,11440,마포구,0.126268,16.31489449340544,21.635235626094595,1209797.0,986.0,204.5,5.1139,3.31245,1.05006105006105,0.2490842490842491
3110557,홍대부속여중고앞,골목상권,0,11440,마포구,0.112569,16.00520143777326,21.557047250360043,942598.25,732.0,257.75,4.4603,3.6951,1.074612403100775,0.2364341085271318
3110558,경성고등학교,골목상권,0,11440,마포구,0.321532,17.057718118709097,22.870799466419154,2349663.0,2061.0,334.75,4.612475,3.1478,1.076865671641791,0.23432835820895523
3110559,성산중학교,골목상권,0,11440,마포구,0.100801,16.666345067045313,22.404103186188298,853044.75,696.0,311.0,8.40995,2.49715,1.0273092369477912,0.2819277108433735
3110560,마포FM,골목상권,0,11440,마포구,0.06023,17.632330384680266,22.360956879444053,887080.25,330.0,113.25,4.78665,0.874275,1.0550660792951543,0.23127753303964757
3110561,상수역 4번,골목상권,0,11440,마포구,0.08141,16.953799635188233,22.011592131470614,803892.75,378.0,157.25,4.94395,3.4984,1.046031746031746,0.4492063492063492
3110562,연트럴파크(연남동주민센터),골목상권,0,11440,마포구,0.096104,15.987801395241164,21.406263174231103,1124752.25,326.0,225.75,6.571625,3.1412750000000003,1.0376106194690264,0.4269911504424779
3110566,경의선책거리,골목상권,0,11440,마포구,0.156743,16.964216144946256,23.257027386782354,1690210.0,1404.0,540.75,5.550725,4.491225,1.0683918669131238,0.316543438077634
3110569,홍대땡땡거리,골목상권,0,11440,마포구,0.084934,16.631831356074507,22.211401413586927,927254.5,690.0,265.0,4.60905,4.1573,1.0848256361922715,0.4005655042412818
3110571,신수동주민센터,골목상권,0,11440,마포구,0.07555,15.80108535055436,20.32540114251227,647874.25,1042.0,92.25,2.9608250000000003,3.01075,1.0783783783783785,0.25135135135135134
3110572,서강대역 1번,골목상권,0,11440,마포구,0.148225,16.6327588738027,22.208519210406653,1744307.75,1370.0,264.0,4.90865,3.4074500000000003,1.075685903500473,0.3623462630085147
3110575,대흥동주민센터,골목상권,0,11440,마포구,0.071531,14.305838112020606,18.58935336043724,1587547.25,398.0,72.5,3.4440999999999997,2.073975,1.0687285223367697,0.24054982817869416
3110576,대흥역 3번,골목상권,0,11440,마포구,0.07604,17.11527591681111,22.319155717432334,1061452.75,1311.0,182.0,4.78295,3.173475,1.093278463648834,0.355281207133059
3110578,대흥역 2번,골목상권,0,11440,마포구,0.11195,17.084125733378116,22.63512838957893,1602843.25,1085.0,257.5,4.2686,3.79355,1.13094083414161,0.3860329776915616
3110579,마포역 4번,골목상권,0,11440,마포구,0.055046,15.626269580787314,19.86299632353939,355444.5,1359.0,69.25,6.1471,2.9724,1.025179856115108,0.29856115107913667
3110582,이대역 5번,골목상권,0,11440,마포구,0.053599,16.09441199698578,21.23894825973595,578071.0,343.0,171.5,3.4989,2.1812,1.0378457059679767,0.2081513828238719
3110586,서울서부지방법원,골목상권,0,11440,마포구,0.132139,16.58641919886405,22.437860780587485,1430841.25,2049.0,347.75,2.511675,1.9404499999999998,1.0517241379310345,0.35560344827586204
3110587,공덕동주민센터,골목상권,0,11440,마포구,0.076629,15.509741087805544,20.52032063943159,667650.0,549.0,150.0,3.492625,3.666,1.0782029950083194,0.281198003327787
3110588,한겨레신문사,골목상권,0,11440,마포구,0.072183,15.578437098179615,19.833826035346746,1091702.75,659.0,70.5,3.52825,2.118675,1.0812720848056536,0.303886925795053
3110590,만리재,골목상권,0,11440,마포구,0.059702,16.50443061322287,21.172454899995504,1875729.25,358.0,106.5,2.8394999999999997,3.5626749999999996,1.0936768149882905,0.26229508196721313
3110591,충정로역 6번,골목상권,0,11140,중구,0.051038,17.98815764157172,22.40999228186446,1528682.75,165.0,83.25,0.5988249999999999,0.6024,1.0808383233532934,0.2125748502994012
3110593,신월3동주민센터,골목상권,0,11470,양천구,0.177705,16.33159403989954,21.746457556649837,1134936.0,370.0,224.75,2.673325,4.116125,1.0844444444444445,0.2577777777777778
3110594,신월중학교,골목상권,0,11470,양천구,0.077868,15.476630375532782,20.217157327815116,547104.25,329.0,114.5,3.7055249999999997,2.62235,1.0348583877995643,0.12854030501089325
3110597,신월1동주민센터,골목상권,0,11470,양천구,0.181005,16.57715700654334,21.94305080805409,994123.25,575.0,214.0,4.191525,4.22,1.0711785297549592,0.2613768961493582
3110598,신월문화체육센터,골목상권,0,11470,양천구,0.105945,16.82032814389635,22.116113936967977,548188.25,844.0,199.5,4.76215,4.392225,1.118898623279099,0.28035043804755944
3110599,신월1파출소,골목상권,0,11470,양천구,0.105116,16.135212056134115,21.270897302261055,988712.0,349.0,170.0,5.283075,4.432275,1.0308370044052864,0.2511013215859031
3110600,신월7동주민센터,골목상권,0,11470,양천구,0.158307,17.04395796483941,22.10001288990182,705819.25,843.0,157.0,3.962475,2.71415,1.1001589825119238,0.21303656597774245
3110601,신월1동우편취급국,골목상권,0,11470,양천구,0.220158,16.46305173291976,21.946648488966346,1327712.25,750.0,240.75,5.913175,3.94995,1.0871369294605808,0.274896265560166
3110603,지향초등학교,골목상권,0,11470,양천구,0.060198,15.961818811668373,20.33751587836905,92884.25,685.0,79.5,2.828525,3.141025,1.109717868338558,0.09404388714733543
3110604,신월4동주민센터,골목상권,0,11470,양천구,0.150486,16.095769408033874,21.453498729761325,1257308.0,750.0,212.25,4.122625,2.825925,1.0823529411764705,0.1811764705882353
3110606,신한은행 신월동지점,골목상권,0,11470,양천구,0.158709,16.900440175411358,22.38417162586082,1729897.75,458.0,240.75,3.5275749999999997,3.219375,1.1130705394190872,0.3215767634854772
3110608,신월2동주민센터,골목상권,0,11470,양천구,0.199259,16.564129013767875,21.77762772665008,1480311.5,992.0,183.75,3.678725,2.58035,1.0828804347826086,0.14130434782608695
3110611,신정역 1번,골목상권,0,11470,양천구,0.105248,15.82321712754706,20.123742437685426,1298431.75,332.0,73.75,6.082975,4.731,1.097972972972973,0.18243243243243243
3110612,신정역 5번,골목상권,0,11470,양천구,0.167833,16.226343720251904,21.743735873831834,2567810.5,401.0,249.0,2.911575,3.2230499999999997,1.0631895687061184,0.15947843530591777
3110614,목동로데오거리,골목상권,0,11470,양천구,0.077332,16.64981531917102,21.602058787017683,779799.25,702.0,141.5,3.518975,2.819675,1.054673721340388,0.15696649029982362
3110617,등촌역 4번,골목상권,0,11470,양천구,0.057686,14.522310712095969,18.79547978162077,408779.75,98.0,71.75,4.54325,2.435475,1.0798611111111112,0.1701388888888889
3110618,강서고등학교,골목상권,0,11470,양천구,0.123264,16.092082175335953,21.293090977062434,1426022.75,367.0,181.5,5.3771249999999995,3.877,1.0591471801925723,0.2063273727647868
3110620,목동보건지소,골목상권,0,11470,양천구,0.177925,16.54693386068592,22.40539187970694,2166450.5,674.0,350.25,4.552350000000001,3.221575,1.0920114122681883,0.1754636233951498
3110625,신정2동주민센터,골목상권,0,11470,양천구,0.100874,16.993191325276303,22.745753844155473,721314.75,5375.0,315.0,4.76455,3.8890000000000002,1.1205392545598731,0.17525773195876287
3110626,양화초등학교,골목상권,0,11470,양천구,0.127884,14.866560806740264,19.896977019181378,1132534.5,846.0,153.0,3.7615749999999997,2.45005,1.0505709624796085,0.10114192495921696
3110630,공항시장역 1번,골목상권,0,11500,강서구,0.187213,16.509513270525062,22.048796608559663,2346156.0,511.0,254.5,3.1443000000000003,2.1577,1.0490677134445534,0.18940137389597644
3110631,방화초등학교,골목상권,0,11500,강서구,0.091895,15.595493405731181,20.052696927072976,915392.25,203.0,86.25,4.3441,3.1811249999999998,1.0578034682080926,0.16473988439306358
