상권_코드,n_images,seg_building,seg_window,seg_sign,seg_road,seg_sidewalk,seg_green,seg_sky,seg_person,seg_car,seg_entropy
3120111,19,0.5846284565172697,0.0050992463764391,0.0287232649953741,0.1612273768374794,0.0544485794870477,0.0288593894556949,0.0253446478592722,0.0031617817125822,0.082006153307463,1.2349542216105878
3120108,19,0.4690798709267064,4.15601228412829e-05,0.0488473992598684,0.2226359718724301,0.0474913747687088,0.0085107903731496,0.1162992778577302,0.0009165312114514,0.0666200738204153,1.2850337580582414
3110874,19,0.39541967291581,0.0024434139854029,0.0514897798237047,0.1797258477461965,0.0363867910284745,0.007449702212685,0.2362245258532072,0.0083628202739514,0.0402277896278782,1.4543218160642777
3110866,19,0.5115284166837993,0.0001439546283922,0.0385922883686266,0.1756071793405633,0.0500422025981702,0.0244104485762746,0.0813729135613692,0.0068453738563939,0.0409447519402754,1.2988370850930908
3110226,19,0.5913694281327097,0.0,0.0263852571186266,0.1460874457108347,0.0516668620862458,0.0060808282149465,0.0352441888106496,0.0129151595266241,0.1048266762181332,1.204881826832071
3110218,19,0.6458364787854647,0.0022920307360197,0.0588611803556743,0.0973482633891858,0.0449142456054687,0.0199888128983347,0.0377721284565172,0.0060258162649054,0.0390428241930509,1.108316633207746
3110216,19,0.5371732209858141,0.0097895170512952,0.0618141575863486,0.1184662266781455,0.087297941509046,0.0429229736328125,0.0634141219289679,0.0113439058002672,0.0420307360197368,1.3791224451292308
3110215,19,0.7048384013928866,0.0119371916118421,0.0141872606779399,0.0631719890393709,0.0781370464124177,0.046102624190481,0.0162795217413651,0.0034960696571751,0.0356417204204358,0.9870425513119264
3110214,19,0.687512849506579,5.2201120476973686e-06,0.0615342792711759,0.095345748098273,0.0539649160284745,0.0341304979826274,0.0113750256990131,0.008510388826069,0.0338903728284333,0.8863214709833318
3110849,19,0.5968457272178248,0.0001176532946134,0.0198338157252261,0.1486302425986842,0.0468938727127878,0.0149847331799958,0.0529335423519736,0.0066315500359786,0.0447192944978412,1.281039521960005
3110836,19,0.4910545349121094,0.0,0.0353995875308388,0.1471820630525288,0.0792312622070312,0.0833005403217516,0.0549348530016447,0.0067692806846217,0.0608787536621093,1.359829753716966
3110453,19,0.5761572185315584,9.797748766447368e-05,0.0714516890676398,0.1296609577379728,0.0854921842876233,0.013831289190995,0.0422090229235197,0.0033589413291529,0.0319840280633223,1.247106624220942
3110913,19,0.6305256893760279,0.0,0.0273385298879523,0.0960350036621093,0.0550810161389802,0.0696909051192434,0.0213038795872738,0.0030473407946134,0.0658023231907894,1.1242137451618257
3110433,19,0.6807600322522616,0.0023050810161389,0.0361081173545435,0.0595887836657072,0.0619691547594572,0.0057931197317023,0.0403675280119243,0.0084389134457236,0.0610146773488898,1.0602934069478718
3120094,19,0.5330517417506168,0.000732421875,0.04043920416581,0.1296836451480263,0.1019821166992187,0.0138088025544819,0.0720064263594778,0.0050508599532277,0.0495410718415912,1.277313024702665
3120093,19,0.5268952219109786,0.0077588934647409,0.0288995441637541,0.1382653085809005,0.0568795455129523,0.0401589243035567,0.0926387184544613,0.0085617868523848,0.0693849262438322,1.318150699163576
3120090,19,0.5536754005833676,0.0174984179045024,0.0456701579846833,0.1498065747712788,0.0569441945929276,0.0260535792300575,0.060595060649671,0.0039289374100534,0.019668980648643,1.2943211667609382
3120086,19,0.5582349676834909,0.0,0.0187371906481291,0.1877772682591488,0.0806061594109786,0.0161566483347039,0.0425832648026315,0.00297044452868,0.0806433025159334,1.2195165079732462
3120078,19,0.5052843595805921,0.0187634919819078,0.0669158132452713,0.1878352918122944,0.0386290299265008,0.0171974583675986,0.0784406160053454,0.0066949944747121,0.0178855092901932,1.338391613520577
3110830,19,0.5922074568899054,0.0,0.0343714262309827,0.1385486000462582,0.0594133075914884,0.0023279691997327,0.0641929224917763,0.0032123766447368,0.085113525390625,1.1680315863393345
3110828,19,0.4941789727461965,0.0003599869577508,0.0504168460243626,0.2092634502210115,0.0367785002055921,0.0077215495862458,0.1190976594623766,0.0064986379523026,0.0562790318539268,1.2796350126965017
3110486,19,0.535736083984375,0.0059105722527754,0.0260957416735197,0.1444441142835115,0.0585367303145559,0.0481802287854646,0.0745877717670641,0.000883002030222,0.09368896484375,1.2912109060935295
3110472,19,0.6145483318128084,0.0004258406789679,0.0338367662931743,0.0966572008634868,0.0540414107473273,0.0302035683079769,0.0406576457776521,0.0071328815660978,0.0783540826094778,1.274643002079654
3110469,19,0.5994848954050165,0.0001411437988281,0.0278376529091282,0.1883898283305921,0.051570691560444,0.0020565233732524,0.0604147660104852,0.0038853695518092,0.046716991223787,1.1189485057585196
3110212,19,0.433066117136102,0.0,0.024972212942023,0.2106421621222245,0.0874422976845189,0.0404687178762335,0.1302935951634457,0.0022452505011307,0.059773093775699,1.40486278988637
3110210,19,0.5702163294741982,4.758332905016447e-05,0.0263043453818873,0.1214009335166529,0.1202231959292763,0.0658165781121505,0.0504064058002672,0.0031519438091077,0.0217859368575246,1.2069351423517298
3110199,19,0.4666864495528371,0.0,0.0218917445132606,0.1646614074707031,0.05979417499743,0.052480798018606,0.1086783158151726,0.0021205701326069,0.1180887724223889,1.4344954581368363
3110193,19,0.6061859130859375,0.0017786527934827,0.0312122545744243,0.1006511889005962,0.0601463317871093,0.0369606018066406,0.0454228049830386,0.0018784372430098,0.0740482932642886,1.1977307414641432
3110191,19,0.4796833239103618,0.0,0.0180955184133429,0.1555123580129523,0.058426304867393,0.0378516347784745,0.1445310492264597,0.0016923201711554,0.0931147525185032,1.2953144470935083
3110815,19,0.6340986552991366,0.0004031532689144,0.0389237654836554,0.1324069374486019,0.0680023996453536,0.0064102975945723,0.0337927968878495,0.0046541314376027,0.0513839721679687,1.1751611703716798
3110925,19,0.6414060090717516,0.0002688357704564,0.0463154441431949,0.1363025464509663,0.0706566258480674,0.0097471538342927,0.0142503035695929,0.0023807726408305,0.042189547890111,1.1353012965199385
