상권_코드,filename,poi_lat,poi_lng,pano_lat,pano_lng,heading,capture_date,capture_year,store_name,success
3110035,37.574555_127.019844_240.jpg,37.574555,127.019844,37.574622,127.019991,240,2015-01,2015,머리개혁,True
3110035,37.576078_127.019392_124.jpg,37.576078,127.019392,37.576195,127.019171,124,2018-05,2018,유나수퍼,True
3110035,37.574087_127.016776_22.jpg,37.574087,127.016776,37.574001,127.016732,22,2018-05,2018,토그,True
3110035,37.574357_127.019425_329.jpg,37.574357,127.019425,37.574273,127.019489,329,2015-08,2015,혼술혼밥,True
3110035,37.573781_127.016935_23.jpg,37.573781,127.016935,37.573739,127.016913,23,2018-05,2018,정미네참새방앗간,True
3110035,37.577033_127.019154_288.jpg,37.577033,127.019154,37.576982,127.019352,288,2015-01,2015,우와하,True
3110035,37.574141_127.018599_240.jpg,37.574141,127.018599,37.574217,127.018766,240,2018-05,2018,패스빌고시원,True
3110035,37.575213_127.020841_242.jpg,37.575213,127.020841,37.575253,127.020939,242,2018-05,2018,수정식당,True
3110035,37.574528_127.018712_45.jpg,37.574528,127.018712,37.574485,127.018657,45,2018-05,2018,경동상회,True
3110035,37.574600_127.020071_39.jpg,37.5746,127.020071,37.574556,127.020025,39,2018-05,2018,교촌치킨숭인점,True
3110012,37.572598_126.969278_76.jpg,37.572598,126.969278,37.572572,126.969146,76,2018-04,2018,몽쉐프,True
3110012,37.572949_126.971111_328.jpg,37.572949,126.971111,37.572848,126.971192,328,2018-04,2018,요가프로젝트,True
3110012,37.572931_126.969278_222.jpg,37.572931,126.969278,37.572971,126.969323,222,2018-04,2018,와이큐도토리브라더스,True
3110012,37.575463_126.969356_24.jpg,37.575463,126.969356,37.575333,126.969282,24,2018-04,2018,래쉬궁,True
3110012,37.573138_126.968870_220.jpg,37.573138,126.96887,37.573296,126.969036,220,2018-04,2018,314호넷,True
3110012,37.572228_126.969448_54.jpg,37.572228,126.969448,37.572205,126.969407,54,2018-04,2018,디씨티네트웍스블랙랩,True
3110012,37.572796_126.969425_125.jpg,37.572796,126.969425,37.57285,126.969327,125,2015-01,2015,커피스트,True
3110012,37.575220_126.970171_278.jpg,37.57522,126.970171,37.575202,126.970332,278,2015-01,2015,예조,True
3110012,37.575832_126.970261_176.jpg,37.575832,126.970261,37.575949,126.97025,176,2018-04,2018,대도자동차공업사,True
3110012,37.575697_126.969458_183.jpg,37.575697,126.969458,37.575918,126.96947,183,2018-04,2018,동해,True
3110012,37.573057_126.969108_221.jpg,37.573057,126.969108,37.573174,126.969236,221,2018-04,2018,아미고그룹,True
3110012,37.572273_126.968384_236.jpg,37.572273,126.968384,37.572385,126.968596,236,2018-04,2018,현대그린푸드아산서원지점주,True
3110012,37.570823_126.971859_15.jpg,37.570823,126.971859,37.570748,126.971834,15,2018-04,2018,와인나라경희궁점,True
3110012,37.573291_126.968666_227.jpg,37.573291,126.968666,37.573418,126.968838,227,2018-04,2018,후라토식당,True
3110012,37.570886_126.971327_225.jpg,37.570886,126.971327,37.570997,126.971468,225,2018-04,2018,아데쏘,True
3110012,37.572472_126.969832_226.jpg,37.572472,126.969832,37.572625,126.970035,226,2018-04,2018,내자원아트포럼뉴게이트,True
3110012,37.573507_126.967817_353.jpg,37.573507,126.967817,37.573259,126.967854,353,2018-04,2018,본철판덮밥,True
3110012,37.571346_126.971553_216.jpg,37.571346,126.971553,37.571468,126.971667,216,2018-04,2018,한살림서울소비자생활협동조합매장,True
3110012,37.572616_126.970478_307.jpg,37.572616,126.970478,37.572525,126.970629,307,2018-04,2018,다음세대재단재,True
3110012,37.572706_126.970262_36.jpg,37.572706,126.970262,37.572559,126.970128,36,2018-04,2018,툇마루주,True
3110014,37.585383_126.970359_74.jpg,37.585383,126.970359,37.585361,126.970267,74,2015-01,2015,사진책방고래,True
3110014,37.584770_126.970371_74.jpg,37.58477,126.970371,37.584733,126.97021,74,2018-04,2018,나인커피로스터스,True
3110014,37.585996_126.970212_85.jpg,37.585996,126.970212,37.585984,126.970028,85,2018-04,2018,청운상회,True
3110014,37.584437_126.970416_90.jpg,37.584437,126.970416,37.584436,126.970258,90,2018-04,2018,블루베리,True
3110014,37.586743_126.970019_60.jpg,37.586743,126.970019,37.586654,126.969825,60,2018-04,2018,일산레저주,True
3110014,37.585680_126.970303_93.jpg,37.58568,126.970303,37.585687,126.970106,93,2018-04,2018,골든호스,True
3110014,37.586248_126.970121_95.jpg,37.586248,126.970121,37.586261,126.969943,95,2018-04,2018,소백상회,True
3110014,37.585203_126.970926_343.jpg,37.585203,126.970926,37.585049,126.970986,343,2018-04,2018,이야기옷장,True
3110015,37.581843_126.972885_2.jpg,37.581843,126.972885,37.581694,126.972878,2,2018-04,2018,아트드보라,True
